,merchant_name,broken_link_score,link_contact_us_exist,cu_email_exist,cu_phone_number_exist,link_about_us_exist,link_tnc_exist,tnc_refund_policy_exist,contact_us_score,tnc_score,links_response,website,fraud_score,label
197,Plazashope.com,100.0,1.0,0.0,0.0,0.0,1.0,0.0,33.33333333333333,50.0,"{'https://plazashope.com/': '<Response [403]>', 'https://plazashope.com/musculoskeletal-ultrasound-in-physical-and-rehabilitation-medicine-digital-book/': '<Response [403]>', 'https://plazashope.com/category/software/klinik-rumah-sakit/': '<Response [403]>', 'https://plazashope.com/hubungi-kami/': '<Response [403]>', 'https://plazashope.com/category/book/fisioterapi/': '<Response [403]>', 'https://plazashope.com/?s=Lymphatic+Drainage++Theory%2C+Basic+and+Ap': '<Response [403]>', 'https://plazashope.com/category/book/': '<Response [403]>', 'https://plazashope.com/category/office-supplies/kotak-sampah-medis/': '<Response [403]>', 'https://plazashope.com/aquatic-therapy-aquatic-rehabilitation-digital-book/': '<Response [403]>', 'https://plazashope.com/category/office-supplies/kantong-obat/': 'No Response/Timeout'}",https://plazashope.com/,0.0,APPROVED
198,HanwhaLifeIndonesia,0.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,50.0,"{'https://hanwhalife.co.id/promosi/': '<Response [200]>', 'https://hanwhalife.co.id/produk-hanwha/': '<Response [200]>', 'https://hanwhalife.co.id/': '<Response [200]>', 'https://hanwhalife.co.id/pertanyaan-umum/': '<Response [200]>', 'https://hanwhalife.co.id/tentang-kami/#brand-value': '<Response [200]>', 'https://hanwhalife.co.id/sitemap/': '<Response [200]>', 'https://hanwhalife.co.id/daftar-rumah-sakit/': '<Response [200]>', 'https://hanwhalife.co.id/hubungan-investor-en/': '<Response [200]>', 'https://hanwhalife.co.id/hanwha-bulletin/': '<Response [200]>', 'https://hanwhalife.co.id/wp-content/uploads/2020/02/Publikasi-Penanganan-Pengaduan-2019.pdf': '<Response [200]>'}",http://www.hanwhalife.co.id,0.0,APPROVED
199,GOROWATCHSToRe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,66.66666666666666,100.0,"{'https://gorowatch.com/products/snowflake-crystal-swarovski-pendant': '<Response [200]>', 'https://gorowatch.com/collections/best-selling-beauty-product/products/face-mask-maker-machine-automatic': '<Response [200]>', 'https://gorowatch.com/collections/wood-watches': '<Response [200]>', 'https://gorowatch.com/collections/best-selling-jewelry': '<Response [200]>', 'https://gorowatch.com/products/alexandria-women-luxury-gold-eye-women-gold-bracelet-watches': '<Response [200]>', 'https://gorowatch.com/collections/best-selling-beauty-product/products/vibrant-glamour-hyaluronic-acid-anti-aging-face-serum': '<Response [200]>', 'https://gorowatch.com/apps/help-center': '<Response [200]>', 'https://gorowatch.com/collections/best-selling-beauty-product/products/vibrant-glamour-crocodile-repair-scar-face-serum': '<Response [200]>', 'https://gorowatch.com/collections/best-selling-beauty-product/products/pore-vacuum-cleaner-blackhead-removal-tools': '<Response [200]>', 'https://gorowatch.com/search': '<Response [200]>'}",https://gorowatch.com,0.0,APPROVED
200,MacadamiaHouse,0.0,1.0,0.0,0.0,1.0,1.0,1.0,33.33333333333333,100.0,"{'https://www.macadamia-house.com/products/a1966-lucilee-scuba-top?viewmode=quickview': '<Response [200]>', 'https://www.macadamia-house.com/products/d2007-felicity-cotton-dress?viewmode=quickview': '<Response [200]>', 'https://www.macadamia-house.com/products/d1976-kamila-scuba-dress-?viewmode=quickview': '<Response [200]>', 'https://www.macadamia-house.com/account/login': '<Response [200]>', 'https://www.macadamia-house.com/products/category/hijab': '<Response [200]>', 'https://www.macadamia-house.com/products/a1910-penida-batik-loose-top-only': '<Response [200]>', 'https://www.macadamia-house.com/products/d8823-huppy-relax-dress--?viewmode=quickview': '<Response [200]>', 'https://www.macadamia-house.com/FAQ/how-to-order': '<Response [200]>', 'https://www.macadamia-house.com/products/a1999-gwendolyn-peplum-top-?viewmode=quickview': '<Response [200]>', 'https://www.macadamia-house.com/products/d9522-odelle-set-pants-': '<Response [200]>'}",http://www.macadamia-house.com/,0.0,APPROVED
201,Birue,20.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://www.shopify.com/?utm_campaign=poweredby&utm_medium=shopify&utm_source=onlinestore': '<Response [200]>', 'https://www.birue.id/birueindonesia': '<Response [404]>', 'https://www.birue.id/pages/exchanges-and-returns': '<Response [200]>', 'https://www.birue.id/collections/all': '<Response [200]>', '': 'No Response/Timeout', 'https://www.birue.id/collections/accessories': '<Response [200]>', 'https://www.birue.id/collections/tops': '<Response [200]>', 'https://www.birue.id/cart': '<Response [200]>', 'https://www.birue.id/pages/contact-us': '<Response [200]>', 'https://www.birue.id/collections/bottoms': '<Response [200]>'}",www.birue.id,0.0,APPROVED
202,Krisbow,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.krisbow.com/professional-mechanical-tool-kit-445pcs.html': '<Response [200]>', 'https://www.krisbow.com/electric-tool/wrench.html?SID=bbc218e143582ffd3e56942eeec3dfd7': '<Response [200]>', 'https://www.krisbow.com/consumer-product/lighting/flashlight.html?SID=bbc218e143582ffd3e56942eeec3dfd7': '<Response [200]>', 'https://www.krisbow.com/storage-system/shelving.html?SID=bbc218e143582ffd3e56942eeec3dfd7': '<Response [200]>', 'https://www.krisbow.com/ac-stick-welding-500a-380v.html': '<Response [200]>', 'https://www.krisbow.com:443/safety-equipment.html': '<Response [200]>', 'https://www.krisbow.com/automotive-equipment/lubrication/hose.html?SID=bbc218e143582ffd3e56942eeec3dfd7': '<Response [200]>', 'https://www.krisbow.com/air-tool/remover-tool/remove-protool-non-vacuum.html?SID=bbc218e143582ffd3e56942eeec3dfd7': '<Response [200]>', 'https://www.krisbow.com/safety-equipment/hand-protection/disposable-glove.html?SID=bbc218e143582ffd3e56942eeec3dfd7': '<Response [200]>', 'https://www.krisbow.com/storage-system/locker/single-column.html?SID=bbc218e143582ffd3e56942eeec3dfd7': '<Response [200]>'}",www.krisbow.com,0.0,APPROVED
203,Fasebuku,90.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://fasebuku.com/cart/': '<Response [403]>', 'https://fasebuku.com/buku/raden-mandasia/': '<Response [403]>', 'https://fasebuku.com/?add-to-cart=56': '<Response [403]>', 'https://fasebuku.com/buku/sebuah-seni-untuk-bodo-amat/': '<Response [403]>', 'https://fasebuku.com/akunku/edit-address/': '<Response [403]>', 'https://fasebuku.com/kebijakan-privasi/': '<Response [403]>', 'https://fasebuku.com/akunku/': '<Response [403]>', 'https://shopee.co.id/fasebuku': '<Response [200]>', 'https://fasebuku.com/?cms_block=menu-home': '<Response [403]>', 'https://fasebuku.com/konfirmasi-pembayaran/': '<Response [403]>'}",https://fasebuku.com,0.0,APPROVED
204,PT.IMBAKOMPUTERINDONESIA,10.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://www.imba.co.id/pages/builders-showcase': '<Response [200]>', 'https://www.imba.co.id/pages/contactus': '<Response [200]>', '': 'No Response/Timeout', 'https://www.imba.co.id/pages/ovis-series': '<Response [200]>', 'https://www.imba.co.id/collections/store/products/nabo-master': '<Response [200]>', 'https://www.imba.co.id/': '<Response [200]>', 'https://www.imba.co.id/pages/nabo-lite': '<Response [200]>', 'https://www.imba.co.id/pages/nabo-master': '<Response [200]>', 'https://www.imba.co.id/collections/store/products/nabo-pro': '<Response [200]>', 'https://www.imba.co.id/pages/nabo': '<Response [200]>'}",www.imba.co.id,0.16666666666666666,APPROVED
205,WaroengDiggers,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://guesthouse.waroengdiggers.com,1.0,APPROVED
206,PyramidsofChi,100.0,1.0,0.0,1.0,1.0,0.0,1.0,66.66666666666666,50.0,No hyperlinks gathered,www.pyramidsofchi.com,0.0,APPROVED
207,Archiola,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,Frameprint.archiola.com,1.0,APPROVED
208,PTKaryaPanganSejahtera,10.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://karya-pangan.com/product/ayam-filet-frozen/': '<Response [200]>', 'https://karya-pangan.com/shop/?add-to-cart=17601': '<Response [200]>', 'https://karya-pangan.com/shop/?add-to-cart=17598': '<Response [200]>', 'https://karya-pangan.com/product/ayam-utuh/': '<Response [200]>', 'https://karya-pangan.com/product/paha-ayam-tanpa-tulang-frozen/': '<Response [200]>', '': 'No Response/Timeout', 'https://karya-pangan.com/shop/?add-to-cart=17607': '<Response [200]>', 'https://karya-pangan.com/product/dada-ayam-utuh/': '<Response [200]>', 'https://karya-pangan.com/product/dada-ayam-tanpa-tulang/': '<Response [200]>', 'https://karya-pangan.com/shop/?add-to-cart=17600': '<Response [200]>'}",https://karya-pangan.com/shop,0.0,APPROVED
209,TITIPBELIIN,10.0,0.0,0.0,1.0,1.0,1.0,1.0,33.33333333333333,100.0,"{'https://www.chelseamegastore.com/stores/chelsea/en': '<Response [200]>', 'https://front.wemakeprice.com/main': '<Response [200]>', 'https://titipbeliin.com/about-us/': '<Response [200]>', 'https://www.amazon.com/King-Gizzard-Lizard-Wizard-Your/dp/B00NY4TULE': '<Response [200]>', 'https://www.zalora.sg/': 'No Response/Timeout', 'https://titipbeliin.com/register-agent/': '<Response [200]>', 'https://titipbeliin.com/track/': '<Response [200]>', 'https://titipbeliin.com/term-of-use/': '<Response [200]>', 'https://www.ripndipclothing.com/collections/bags/products/lord-nermal-velcro-hands-backpack-hunter-green': '<Response [200]>', 'https://www.ebay.com/itm/Ericksonian-Approaches-By-Rubin-Battino/312886300688?epid=1850322&hash=item48d97a1010:g:TbIAAOSwt69d8gUA': '<Response [200]>'}",titipbeliin.com,0.0,APPROVED
210,BukaDistro,10.0,0.0,1.0,1.0,0.0,0.0,1.0,66.66666666666666,50.0,"{'https://www.bukadistro.com/alfath-kurta-muslim-kasual-lengan-3-4-baju-koko-pria-biru-obs-xxl/': '<Response [200]>', 'https://www.bukadistro.com/?s=Jaket+Sweater+Hoodie+Pria+Wanita+Origina': '<Response [200]>', 'https://www.bukadistro.com/cdn-cgi/l/email-protection': '<Response [200]>', 'https://web.whatsapp.com/send?phone=6281383161335&text=Halo%20Kak%2C%20Saya%20mau%20tanya': '<Response [200]>', 'https://www.bukadistro.com/?s=Alfath+Kurta+Muslim+Kasual+Lengan+3%2F4+Ba': '<Response [200]>', 'https://www.bukadistro.com/jaket-parasut-wanita-sporty-kekinian-vcn-merah/': '<Response [200]>', '': 'No Response/Timeout', 'https://www.bukadistro.com/myaccount/login/': '<Response [200]>', 'https://www.bukadistro.com/alfath-kurta-muslim-kasual-lengan-3-4-baju-koko-pria-cream-ocs-m-xl/': '<Response [200]>', 'https://www.bukadistro.com/alfath-kurta-muslim-kasual-lengan-3-4-baju-koko-pria-cream-ocs-xxl/': '<Response [200]>'}",https://www.bukadistro.com/,0.0,APPROVED
211,CobaTelur,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,www.cobatelur.com,1.0,APPROVED
212,EZCleanIndonesiaOfficial,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'http://ezcleanindonesia.com/wp-content/uploads/2018/11/10.jpg': '<Response [200]>', 'http://ezcleanindonesia.com/?add-to-cart=384': '<Response [200]>', 'http://ezcleanindonesia.com/testimonials-ezclean/': '<Response [200]>', 'http://ezcleanindonesia.com/wp-content/uploads/2018/11/8.jpg': '<Response [200]>', 'http://ezcleanindonesia.com/?add_to_wishlist=339': '<Response [200]>', 'http://ezcleanindonesia.com/shop/': '<Response [200]>', 'http://ezcleanindonesia.com/wp-content/uploads/2018/11/9.jpg': '<Response [200]>', 'http://ezcleanindonesia.com/?add_to_wishlist=386': '<Response [200]>', 'http://ezcleanindonesia.com/cart/': '<Response [200]>', 'http://ezcleanindonesia.com/?add-to-cart=339': '<Response [200]>'}",http://ezcleanindonesia.com,0.0,APPROVED
213,NanostixJava,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://nanostixjava.com,1.0,APPROVED
214,TheHelpfulStuffs,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,https://thehelpfulstuffs.com/,1.0,APPROVED
215,ZayanaOrganic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.zayanaorganic.com/collections/organic-inner': '<Response [200]>', 'https://www.zayanaorganic.com/search': '<Response [200]>', 'https://www.zayanaorganic.com/collections/pertiwi-senja-series': '<Response [200]>', 'https://www.zayanaorganic.com/pages/free-return-policy': '<Response [200]>', 'https://www.zayanaorganic.com/collections/best-seller-of-zayana-collection/products/lena-organic-monogram-scarf': '<Response [200]>', 'https://www.zayanaorganic.com/collections/best-seller-of-zayana-collection/products/origami-organic-hairband': '<Response [200]>', 'https://www.zayanaorganic.com/pages/payment-policy': '<Response [200]>', 'https://www.zayanaorganic.com/pages/whislist': '<Response [200]>', 'https://www.zayanaorganic.com/collections/best-seller-of-zayana-collection': '<Response [200]>', 'https://www.zayanaorganic.com/collections/praying-robe': '<Response [200]>'}",www.zayanaorganic.com,0.0,APPROVED
216,Trolimu,10.0,0.0,0.0,1.0,0.0,1.0,0.0,33.33333333333333,50.0,"{'https://trolimu.com/product-category/kebaya/': '<Response [200]>', 'https://trolimu.com/pembayaran-mudah/': '<Response [200]>', 'https://trolimu.com/member/': '<Response [200]>', '': 'No Response/Timeout', 'https://trolimu.com/kebaya/test-hfhfjfjfjdisjd-hdjufisd-hdufuud-hdufifuuf-hhhhh-bbbb-ccc-zzzzz-endendend/': '<Response [200]>', 'https://trolimu.com/': '<Response [200]>', 'https://trolimu.com/syarat-ketentuan-penjual/': '<Response [200]>', 'https://trolimu.com/product-category/kebaya/kebaya-wanita/': '<Response [200]>', 'https://trolimu.com/troli-saya/': '<Response [200]>'}",https://trolimu.com,0.0,APPROVED
217,Igrossoke,100.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'http://www.igrossoke.com/product/?CategoryDataID=42': '<Response [406]>', 'http://www.igrossoke.com/product/?CategoryDataID=108': '<Response [406]>', 'http://www.igrossoke.com/product/?CategoryDataID=96': '<Response [406]>', 'http://www.igrossoke.com/product/v/gelpen-xhizin-g2921': '<Response [406]>', 'http://www.igrossoke.com/product/v/agenda-deluxe-2019': '<Response [406]>', 'http://www.igrossoke.com/product/v/label-harga-tom-jerry-no-103': '<Response [406]>', 'http://www.igrossoke.com/product/?CategoryDataID=78': '<Response [406]>', 'http://www.igrossoke.com/product/v/binder-clip-joyko-no-200': '<Response [406]>', 'http://www.igrossoke.com/product/?CategoryDataID=43': '<Response [406]>', 'http://www.igrossoke.com/product/?CategoryDataID=68': '<Response [406]>'}",www.igrossoke.com,0.0,APPROVED
218,BerdikariBook,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.berdikaribook.red/review/non-fiksi': '<Response [200]>', 'https://www.berdikaribook.red/umum/100-buku/100-buku-yang-membentuk-indonesia': '<Response [200]>', 'https://www.berdikaribook.red/umum/geografi-dan-geologi': '<Response [200]>', 'https://www.berdikaribook.red/kearifan-hidup.html': '<Response [200]>', 'https://www.berdikaribook.red/jas-merah.html': '<Response [200]>', 'https://www.berdikaribook.red/umum/under-40000': '<Response [200]>', 'https://www.berdikaribook.red/ultimus.html': '<Response [200]>', 'https://www.berdikaribook.red/umum/literary-awards': '<Response [200]>', 'https://www.berdikaribook.red/umum/pendidikan': '<Response [200]>', 'https://www.berdikaribook.red/umum/pre-order': '<Response [200]>'}",https://www.berdikaribook.red/,0.0,APPROVED
219,EriSilvanus,14.285714285714285,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,"{'': 'No Response/Timeout', 'http://member.erisilvanus.com/term-and-condition/': '<Response [200]>', 'http://member.erisilvanus.com/member/register': '<Response [200]>', 'http://member.erisilvanus.com/': '<Response [200]>', 'http://member.erisilvanus.com/member/login': '<Response [200]>', 'https://erisilvanus.com/': '<Response [200]>', 'http://member.erisilvanus.com/package/': '<Response [200]>'}",http://member.erisilvanus.com/,0.0,APPROVED
220,SoraBIT,10.0,1.0,0.0,1.0,1.0,1.0,1.0,66.66666666666666,100.0,"{'https://www.sorabit.com/promo/': '<Response [200]>', 'https://www.sorabit.com/': '<Response [200]>', 'https://www.sorabit.com/index.html': '<Response [200]>', 'https://www.sorabit.com/terms.html': '<Response [200]>', 'https://www.sorabit.com/cloud-hosting-murah.html': '<Response [200]>', 'http://www.sorabit.comtel:+62816206102': 'No Response/Timeout', 'https://www.sorabit.com/privacy.html': '<Response [200]>', 'https://portal.sorabit.com/clientarea.php': '<Response [200]>', 'https://www.sorabit.com/cloud-hosting-gratis-domain.html': '<Response [200]>', 'https://www.sorabit.com/domain-murah.html': '<Response [200]>'}",www.sorabit.com,0.0,APPROVED
221,HouseofEnde,100.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,http://house-of-ende.myshopify.com,0.0,APPROVED
222,thekaiaco,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'': 'No Response/Timeout', 'https://sg2plcpnl0089.prod.sin2.secureserver.net:2083': '<Response [401]>'}",http://thekaiaco.com,1.0,APPROVED
223,ManulifeIndonesia,0.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,50.0,"{'https://jobs.manulife.com/en-us/ListJobs?Category=Advanced+Analytics+-+AI+Group': '<Response [200]>', 'https://www.manulife.com/#main': '<Response [200]>', 'https://www.manulife.com/en/media.html': '<Response [200]>', 'https://www.manulife.com/en/about/corporate-governance/board-of-directors.html': '<Response [200]>', 'https://www.manulife.com/en/about/index.html': '<Response [200]>', 'https://www.manulife.com/en/products/canada.html': '<Response [200]>', 'https://www.manulife.com/en/manulife-re.html': '<Response [200]>', 'https://www.manulife.com/en/investors/investor-contacts/analyst-coverage.html': '<Response [200]>', 'https://jobs.manulife.com/en-us/ListJobs/All/Search?Category=Insurance-Group': '<Response [200]>', 'https://www.manulife.com/en/contact/media.html': '<Response [200]>'}",manulife.com,0.0,APPROVED
224,WEFLOATBALI,10.0,1.0,1.0,0.0,0.0,1.0,1.0,66.66666666666666,100.0,"{'https://wefloatbali.com/order-tracking/': '<Response [200]>', '': 'No Response/Timeout', 'https://wefloatbali.com/contact-us/': '<Response [200]>', 'https://wefloatbali.com/float-rental/': '<Response [200]>', 'https://wefloatbali.com/confirm-payment/': '<Response [200]>', 'https://wefloatbali.com/privacy-policy/': '<Response [200]>', 'https://wefloatbali.com/': '<Response [200]>', 'https://line.me/R/ti/p/%40tib4619u': '<Response [200]>', 'https://wefloatbali.com/category/repair-kit/': '<Response [200]>'}",https://wefloatbali.com,0.16666666666666666,APPROVED
225,PTAsuransiJiwaManulifeIndonesia,10.0,1.0,0.0,1.0,1.0,1.0,1.0,66.66666666666666,100.0,"{'https://www.manulife.co.id/id/tentang-kami/pusat-informasi/berita/yenny-puspita-dewi-agen-manulife-top-agen-2017.html': '<Response [200]>', 'https://www.manulife.co.id/id/kebijakan-privasi.html': '<Response [200]>', 'https://www.manulife.co.id/id/produk/perlindungan-dan-tabungan/pensiun.html': '<Response [200]>', 'https://www.manulife.co.id/id/layanan/layanan-klaim/prosedur-klaim-group-saving.html': '<Response [200]>', 'https://www.manulife.co.id/id/produk/proteksi-dan-investasi/premi-berkala.html': '<Response [200]>', 'https://www.manulife.co.id/id/tentang-kami/pusat-informasi/berita/manulife-luncurkan-mifuture-income-protector.html': '<Response [200]>', 'https://www.manulife.co.id/id/layanan/kelola-polis/pelayanan-perubahan-polis.html': '<Response [200]>', 'https://www.manulife.co.idtel:08001606060': 'No Response/Timeout', 'https://www.manulife.co.id/id/tentang-kami/pusat-informasi/manulife-investor-sentiment-index-misi.html': '<Response [200]>', 'https://www.manulife.co.id/id/layanan/informasi-nasabah/layanan-operasional-manulife-indonesia-cuti-bersama-juni-2019.html': '<Response [200]>'}",https://www.manulife.co.id,0.0,APPROVED
